# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
803898.90971,-803898.90971,-1172352.57666,   0.00001,  -0.00001,  -0.00002,2462111.30194,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-472178024.52459,   0.00000
1620358.73989,-1578489.00501,-2336331.20635,   0.00001,  -0.00001,  -0.00003,4904104.29714,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-469736031.52939,   0.00000
2424257.64960,-2382387.91472,-3500309.83604,   0.00002,  -0.00002,  -0.00005,7354238.66211,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-467285897.16442,   0.00000
3211408.66536,-3169538.93048,-4664288.46573,   0.00002,  -0.00002,  -0.00006,9787980.79835,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-464852155.02818,   0.00000
3985998.76066,-3985998.76066,-5828267.09541,   0.00003,  -0.00003,  -0.00008,12229908.02771,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-462410227.79882,   0.00000
4760588.85595,-4802458.59083,-6983871.77812,   0.00003,  -0.00003,  -0.00009,14659902.47787,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-459980233.34866,   0.00000
5505870.13683,-5631479.34147,-8139476.46084,   0.00004,  -0.00004,  -0.00011,17081791.20113,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-457558344.62540,   0.00000
6251151.41771,-6460500.09211,-9295081.14355,   0.00004,  -0.00004,  -0.00012,19503746.31174,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-455136389.51479,   0.00000
6996432.69859,-7289520.84275,-10450685.82626,   0.00005,  -0.00005,  -0.00014,21925745.80993,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-452714390.01660,   0.00000
7712405.16505,-8131102.51386,-11597916.56199,   0.00005,  -0.00005,  -0.00015,24327790.36993,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-450312345.45660,   0.00000
8428377.63151,-8972684.18496,-12745147.29773,   0.00006,  -0.00006,  -0.00017,26729910.59813,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-447910225.22840,   0.00000
9144350.09798,-9814265.85607,-13892378.03346,   0.00006,  -0.00006,  -0.00018,29132087.77661,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-445508048.04992,   0.00000
9860322.56444,-10655847.52717,-15031234.82222,   0.00007,  -0.00007,  -0.00020,31522328.62995,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-443117807.19658,   0.00000
10546986.21648,-11509990.11874,-16178465.55796,   0.00007,  -0.00007,  -0.00021,33916702.98464,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-440723432.84189,   0.00000
11191780.13365,-12406002.44519,-17317322.34671,   0.00008,  -0.00008,  -0.00023,36299849.18308,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-438340286.64345,   0.00000
11878443.78569,-13260145.03676,-18456179.13547,   0.00008,  -0.00008,  -0.00024,38682430.19017,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-435957705.63636,   0.00000
12523237.70286,-14156157.36321,-19586661.97726,   0.00008,  -0.00009,  -0.00025,41053881.42072,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-433586254.40581,   0.00000
13180592.54049,-15022860.87524,-20717144.81904,   0.00009,  -0.00009,  -0.00027,43416872.81396,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-431223263.01257,   0.00000
13796077.64324,-15931434.12216,-21847627.66082,   0.00009,  -0.00010,  -0.00028,45780892.92338,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-428859242.90315,   0.00000
14411562.74598,-16840007.36907,-22978110.50260,   0.00010,  -0.00010,  -0.00030,48145098.38627,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-426495037.44026,   0.00000
15039608.76920,-17719271.80157,-24100219.39741,   0.00010,  -0.00011,  -0.00031,50488761.77615,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-424151374.05038,   0.00000
