# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
492833.38125,1343212.54889,241584.99081,  -0.00000,   0.00001,   0.00000,1249085.51922,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-473391050.30731,   0.00000
1009825.26158,2710583.59686,488001.68143,  -0.00000,   0.00001,   0.00001,2518775.81932,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-472121360.00721,   0.00000
1536480.54154,4068291.24520,734418.37206,  -0.00000,   0.00002,   0.00001,3778759.95670,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-470861375.86983,   0.00000
2104205.26993,5457404.94235,990498.46231,  -0.00000,   0.00002,   0.00001,5066627.07276,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-469573508.75377,   0.00000
2664682.44861,6829607.69013,1241746.85275,  -0.00000,   0.00003,   0.00002,6338070.98013,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-468302064.84639,   0.00000
3249318.12636,8225968.93700,1502658.64282,  -0.00000,   0.00003,   0.00002,7633465.28488,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-467006670.54165,   0.00000
3867775.70283,9636825.28332,1763570.43290,  -0.00000,   0.00004,   0.00002,8937871.88098,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-465702263.94555,   0.00000
4478985.72957,11030770.68028,2034145.62260,  -0.00000,   0.00004,   0.00003,10234539.35189,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-464405596.47464,   0.00000
5114354.25540,12448874.57632,2299889.11249,  -0.00000,   0.00005,   0.00003,11546930.88191,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-463093204.94462,   0.00000
5783544.67994,13881473.57181,2575296.00201,  -0.00000,   0.00005,   0.00003,12874665.95519,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-461765469.87134,   0.00000
6469646.05383,15321320.11702,2850702.89153,  -0.00000,   0.00006,   0.00004,14207574.48979,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-460432561.33674,   0.00000
7155747.42772,16761166.66224,3130941.48087,  -0.00000,   0.00006,   0.00004,15543845.64931,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-459096290.17722,   0.00000
7868423.15061,18198597.35754,3411180.07020,   0.00000,   0.00007,   0.00004,16876469.18986,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-457763666.63667,   0.00000
8605257.37257,19660186.55193,3696250.35936,   0.00000,   0.00007,   0.00005,18231270.51497,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-456408865.31156,   0.00000
9342091.59453,21121775.74632,3986152.34833,   0.00000,   0.00008,   0.00005,19589557.26935,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-455050578.55718,   0.00000
10112747.71521,22597860.04015,4280886.03711,   0.00000,   0.00008,   0.00006,20961451.35825,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-453678684.46828,   0.00000
10900314.78524,24081191.88371,4575619.72590,   0.00000,   0.00009,   0.00006,22339135.62896,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-452301000.19757,   0.00000
11704792.80463,25571771.27699,4875185.11450,   0.00000,   0.00009,   0.00006,23725675.25065,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-450914460.57588,   0.00000
12526181.77338,27069598.22000,5174750.50310,   0.00000,   0.00010,   0.00007,25118196.55318,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-449521939.27335,   0.00000
13364481.69148,28574672.71273,5479147.59152,   0.00001,   0.00010,   0.00007,26519780.84754,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-448120354.97899,   0.00000
14219692.55894,30086994.75519,5788376.37975,   0.00001,   0.00011,   0.00008,27930538.80199,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-446709597.02454,   0.00000
15091814.37576,31606564.34737,6097605.16799,   0.00001,   0.00011,   0.00008,29347567.78959,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-445292568.03694,   0.00000
