# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
-2853380.67692,-2654802.40280,-264771.03216,  -0.00001,  -0.00001,  -0.00000,2797303.39908,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-471842832.42744,   0.00000
-5723309.54334,-5316696.88681,-534270.11846,  -0.00002,  -0.00001,  -0.00001,5608098.56923,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-469032037.25730,   0.00000
-8576690.22026,-7971499.28961,-803769.20476,  -0.00002,  -0.00002,  -0.00001,8406751.50484,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-466233384.32169,   0.00000
-11439527.00546,-10616845.58412,-1077996.34521,  -0.00003,  -0.00003,  -0.00001,11207797.50237,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-463432338.32415,   0.00000
-14302363.79067,-13262191.87862,-1352223.48566,  -0.00004,  -0.00003,  -0.00002,14008860.60970,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-460631275.21683,   0.00000
-17148652.38637,-15900446.09191,-1626450.62611,  -0.00005,  -0.00004,  -0.00002,16797775.64707,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-457842360.17946,   0.00000
-20011489.17157,-18545792.38641,-1905405.82071,  -0.00005,  -0.00005,  -0.00002,19600227.15710,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-455039908.66943,   0.00000
-22874325.95678,-21191138.68092,-2184361.01530,  -0.00006,  -0.00005,  -0.00003,22402688.05576,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-452237447.77077,   0.00000
-25730070.66077,-23819936.78592,-2468044.26404,  -0.00007,  -0.00006,  -0.00003,25195455.85070,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-449444679.97583,   0.00000
-28585815.36476,-26448734.89091,-2746999.45864,  -0.00008,  -0.00006,  -0.00004,27986850.18454,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-446653285.64199,   0.00000
-31441560.06875,-29077532.99591,-3035410.76152,  -0.00009,  -0.00007,  -0.00004,30781045.78822,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-443859090.03831,   0.00000
-34290212.69152,-31689782.91139,-3319094.01026,  -0.00009,  -0.00008,  -0.00004,33562788.71560,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-441077347.11093,   0.00000
-37155413.50380,-34309124.90810,-3607505.31315,  -0.00010,  -0.00008,  -0.00005,36358126.53915,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-438282009.28738,   0.00000
-40004066.12657,-36921374.82358,-3900644.67018,  -0.00011,  -0.00009,  -0.00005,39142728.47062,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-435497407.35591,   0.00000
-42869266.93884,-39540716.82029,-4193784.02721,  -0.00012,  -0.00010,  -0.00005,41939531.03713,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-432700604.78940,   0.00000
-45717919.56161,-42152966.73578,-4486923.38425,  -0.00013,  -0.00010,  -0.00006,44724179.98721,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-429915955.83932,   0.00000
-48576028.29268,-44755760.54297,-4780062.74128,  -0.00013,  -0.00011,  -0.00006,47509983.53511,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-427130152.29142,   0.00000
-51434137.02374,-47358554.35016,-5077930.15246,  -0.00014,  -0.00012,  -0.00007,50297245.17030,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-424342890.65623,   0.00000
-54285153.67358,-49944799.96785,-5380525.61778,  -0.00015,  -0.00012,  -0.00007,53074946.81592,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-421565189.01061,   0.00000
-57143262.40464,-52547593.77504,-5683121.08310,  -0.00016,  -0.00013,  -0.00007,55863715.46638,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-418776420.36015,   0.00000
