# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
-2165432.62451,-2133292.62266,-413802.52379,  -0.00001,  -0.00001,  -0.00001,2265884.37670,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-472374251.44983,   0.00000
-4330865.24902,-4266585.24533,-831622.54782,  -0.00001,  -0.00001,  -0.00001,4533974.62234,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-470106161.20419,   0.00000
-6502324.12388,-6413939.11880,-1245425.07161,  -0.00002,  -0.00002,  -0.00002,6809300.53658,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-467830835.28995,   0.00000
-8653695.49759,-8541205.49112,-1663245.09564,  -0.00002,  -0.00002,  -0.00002,9067789.04963,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-465572346.77690,   0.00000
-10811093.12164,-10682533.11425,-2081065.11966,  -0.00003,  -0.00003,  -0.00003,11335734.82600,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-463304401.00053,   0.00000
-12954429.49488,-12817834.48703,-2494867.64345,  -0.00003,  -0.00003,  -0.00003,13591890.41342,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-461048245.41311,   0.00000
-15097765.86812,-14953135.85981,-2912687.66748,  -0.00004,  -0.00004,  -0.00004,15850271.61880,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-458789864.20773,   0.00000
-17247128.49171,-17102498.48339,-3326490.19127,  -0.00005,  -0.00004,  -0.00004,18115918.90271,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-456524216.92382,   0.00000
-19390464.86495,-19237799.85617,-3744310.21530,  -0.00005,  -0.00005,  -0.00005,20374316.32620,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-454265819.50033,   0.00000
-21525766.23773,-21381136.22942,-4162130.23932,  -0.00006,  -0.00006,  -0.00005,22632636.66916,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-452007499.15737,   0.00000
-23661067.61051,-23524472.60266,-4575932.76312,  -0.00006,  -0.00006,  -0.00006,24888758.04268,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-449751377.78385,   0.00000
-25796368.98329,-25667808.97590,-4993752.78714,  -0.00007,  -0.00007,  -0.00006,27147108.49626,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-447493027.33027,   0.00000
-27917609.10526,-27805119.09879,-5411572.81117,  -0.00007,  -0.00007,  -0.00007,29395925.92518,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-445244209.90135,   0.00000
-30044875.47758,-29956490.47250,-5829392.83519,  -0.00008,  -0.00008,  -0.00008,31654261.96236,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-442985873.86417,   0.00000
-32172141.84990,-32107861.84620,-6247212.85921,  -0.00008,  -0.00008,  -0.00008,33912620.41271,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-440727515.41382,   0.00000
-34293381.97187,-34245171.96910,-6665032.88324,  -0.00009,  -0.00009,  -0.00009,36161486.10382,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-438478649.72271,   0.00000
-36412613.34373,-36404578.34326,-7082852.90726,  -0.00009,  -0.00009,  -0.00009,38419868.76128,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-436220267.06525,   0.00000
-38525818.46523,-38549923.46662,-7500672.93129,  -0.00010,  -0.00010,  -0.00010,40668762.18477,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-433971373.64176,   0.00000
-40639023.58674,-40695268.58998,-7918492.95531,  -0.00011,  -0.00011,  -0.00010,42917673.93100,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-431722461.89553,   0.00000
-42744193.70779,-42848648.71380,-8336312.97934,  -0.00011,  -0.00011,  -0.00011,45166626.99224,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-429473508.83429,   0.00000
