# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
-3532455.36787,-2894720.12516,104628.43826,  -0.00001,  -0.00001,   0.00000,3265733.79422,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-471374402.03231,   0.00000
-7047472.66271,-5781966.79044,204274.56993,  -0.00002,  -0.00001,   0.00000,6517280.28435,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-468122855.54218,   0.00000
-10579928.03058,-8676686.91559,303920.70161,  -0.00003,  -0.00002,   0.00000,9782543.29054,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-464857592.53599,   0.00000
-14087471.86554,-11546495.50783,398584.52670,  -0.00004,  -0.00003,   0.00001,13022829.96654,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-461617305.85999,   0.00000
-17612453.77354,-14423777.55994,488266.04521,  -0.00005,  -0.00003,   0.00001,16276393.41814,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-458363742.40839,   0.00000
-21137435.68154,-17301059.61205,572965.25713,  -0.00006,  -0.00004,   0.00001,19529533.62670,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-455110602.19983,   0.00000
-24644979.51649,-20170868.20429,657664.46905,  -0.00007,  -0.00004,   0.00001,22768967.33320,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-451871168.49333,   0.00000
-28169961.42449,-23048150.25640,737381.37439,  -0.00008,  -0.00005,   0.00001,26021714.91551,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-448618420.91102,   0.00000
-31670031.79957,-25900520.77560,817098.27973,  -0.00009,  -0.00006,   0.00001,29249966.20238,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-445390169.62415,   0.00000
-35187540.24770,-28760364.75467,886850.57191,  -0.00010,  -0.00006,   0.00001,32491146.31668,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-442148989.50985,   0.00000
-38705048.69582,-31620208.73373,956602.86408,  -0.00011,  -0.00007,   0.00001,35732365.48590,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-438907770.34063,   0.00000
-42205119.07090,-34472579.25293,1026355.15625,  -0.00012,  -0.00007,   0.00001,38959872.93110,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-435680262.89543,   0.00000
-45715154.05915,-37314985.15895,1086142.83526,  -0.00014,  -0.00008,   0.00001,42189598.85545,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-432450536.97108,   0.00000
-49207750.97435,-40149917.60510,1145930.51426,  -0.00015,  -0.00009,   0.00001,45405626.99411,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-429234508.83242,   0.00000
-52717785.96260,-42992323.51113,1200735.88668,  -0.00016,  -0.00009,   0.00002,48635069.94750,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-426005065.87903,   0.00000
-56202909.41793,-45809817.88424,1255541.25910,  -0.00017,  -0.00010,   0.00002,51840047.72555,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-422800088.10098,   0.00000
-59695506.33313,-48644750.33039,1305364.32494,  -0.00018,  -0.00010,   0.00002,55055464.19490,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-419584671.63163,   0.00000
-63180629.78846,-51462244.70350,1350205.08419,  -0.00019,  -0.00011,   0.00002,58259820.98327,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-416380314.84326,   0.00000
-66675717.85696,-54269774.46344,1390063.53686,  -0.00020,  -0.00012,   0.00002,61466905.17407,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-413173230.65246,   0.00000
-70160841.31229,-57087268.83654,1429921.98953,  -0.00021,  -0.00012,   0.00002,64671037.85900,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-409969097.96753,   0.00000
-73638491.30774,-59887325.13661,1464798.13562,  -0.00022,  -0.00013,   0.00002,67864156.54318,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-406775979.28335,   0.00000
