# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
1766275.65419,1128289.79917,-578913.09067,   0.00001,   0.00000,  -0.00001,1845350.33368,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-472794785.49285,   0.00000
3520736.75552,2268394.15121,-1163733.45778,   0.00001,   0.00000,  -0.00002,3690204.24164,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-470949931.58489,   0.00000
5245661.47466,3378962.12107,-1748553.82489,   0.00002,   0.00001,  -0.00002,5511966.92072,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-469128168.90581,   0.00000
6970586.19381,4489530.09093,-2345188.74487,   0.00002,   0.00001,  -0.00003,7345068.18221,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-467295067.64432,   0.00000
8683696.36008,5611912.61366,-2941823.66484,   0.00003,   0.00001,  -0.00004,9172294.14848,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-465467841.67805,   0.00000
10367270.14418,6704758.75421,-3538458.58482,   0.00003,   0.00001,  -0.00005,10976616.16381,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-463663519.66272,   0.00000
12050843.92828,7797604.89477,-4146908.05767,   0.00004,   0.00001,  -0.00005,12792509.57372,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-461847626.25281,   0.00000
13713742.24485,8881590.12067,-4755357.53052,   0.00005,   0.00001,  -0.00006,14594170.32653,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-460045965.50000,   0.00000
15376640.56143,9965575.34657,-5369714.27981,   0.00005,   0.00002,  -0.00007,16401774.02575,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-458238361.80078,   0.00000
17027724.32513,11061375.12535,-5984071.02909,   0.00006,   0.00002,  -0.00008,18203699.82472,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-456436436.00181,   0.00000
18649271.70666,12127638.52194,-6610242.33125,   0.00006,   0.00002,  -0.00009,19994730.21536,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-454645405.61116,   0.00000
20270819.08818,13193901.91854,-7236413.63340,   0.00007,   0.00002,  -0.00009,21786027.68531,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-452854108.14122,   0.00000
21871691.00218,14251304.40048,-7862584.93556,   0.00007,   0.00002,  -0.00010,23563343.22187,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-451076792.60466,   0.00000
23451887.44866,15299845.96777,-8500570.79059,   0.00008,   0.00002,  -0.00011,25338610.00966,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-449301525.81687,   0.00000
25032083.89514,16348387.53506,-9138556.64561,   0.00008,   0.00003,  -0.00012,27114211.09856,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-447525924.72797,   0.00000
26591604.87409,17388068.18769,-9776542.50064,   0.00009,   0.00003,  -0.00013,28876012.12268,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-445764123.70385,   0.00000
28130450.38552,18418887.92567,-10426342.90854,   0.00009,   0.00003,  -0.00014,30636121.45328,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-444004014.37324,   0.00000
29669295.89695,19449707.66366,-11076143.31643,   0.00010,   0.00003,  -0.00014,32396635.12989,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-442243500.69664,   0.00000
31208141.40838,20480527.40164,-11725943.72433,   0.00010,   0.00003,  -0.00015,34157490.63126,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-440482645.19527,   0.00000
32705635.98477,21493625.31032,-12387558.68510,   0.00011,   0.00003,  -0.00016,35903017.96906,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-438737117.85747,   0.00000
34203130.56115,22506723.21899,-13049173.64587,   0.00011,   0.00004,  -0.00017,37649025.69784,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-436991110.12869,   0.00000
