# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
-2698424.12031,-278019.45482,-595288.71503,  -0.00001,   0.00000,  -0.00001,2769779.61402,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-471870356.21251,   0.00000
-5383764.97217,-569122.17810,-1190577.43005,  -0.00002,   0.00001,  -0.00002,5522429.64035,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-469117706.18618,   0.00000
-8078918.27536,-883120.62119,-1779324.51085,  -0.00004,   0.00001,  -0.00002,8271163.78452,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-466368972.04201,   0.00000
-10783884.02991,-1220014.78409,-2361529.95741,  -0.00005,   0.00002,  -0.00003,11016104.76152,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-463624031.06501,   0.00000
-13508474.68715,-1602700.38661,-2943735.40398,  -0.00006,   0.00002,  -0.00004,13762057.75619,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-460878078.07034,   0.00000
-16210169.62458,-1975573.53778,-3519399.21631,  -0.00007,   0.00002,  -0.00005,16486558.78098,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-458153577.04555,   0.00000
-18954385.18451,-2404050.57992,-4088521.39441,  -0.00008,   0.00003,  -0.00005,19225735.29924,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-455414400.52729,   0.00000
-21652809.30482,-2812902.71936,-4657643.57252,  -0.00009,   0.00003,  -0.00006,21930122.14444,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-452710013.68209,   0.00000
-24393754.04764,-3277358.74976,-5220224.11639,  -0.00010,   0.00003,  -0.00007,24649573.08189,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-449990562.74464,   0.00000
-27121615.52199,-3754898.04863,-5776263.02603,  -0.00012,   0.00004,  -0.00008,27348455.72087,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-447291680.10565,   0.00000
-29859289.44769,-4255333.06731,-6332301.93567,  -0.00013,   0.00004,  -0.00008,30048593.10342,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-444591542.72311,   0.00000
-32616588.27608,-4801559.52560,-6881799.21108,  -0.00014,   0.00004,  -0.00009,32746966.20551,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-441893169.62102,   0.00000
-35350991.38467,-5337973.53255,-7424754.85226,  -0.00015,   0.00004,  -0.00010,35424071.62934,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-439216064.19719,   0.00000
-38095206.94460,-5897283.25930,-7961168.85920,  -0.00016,   0.00005,  -0.00010,38098623.92046,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-436541511.90607,   0.00000
-40826339.23607,-6469676.25452,-8497582.86615,  -0.00017,   0.00005,  -0.00011,40757088.12518,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-433883047.70135,   0.00000
-43577096.43023,-7087860.68936,-9033996.87310,  -0.00018,   0.00005,  -0.00012,43418567.59736,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-431221568.22917,   0.00000
-46327853.62439,-7706045.12419,-9557327.61158,  -0.00020,   0.00006,  -0.00012,46072509.76003,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-428567626.06650,   0.00000
-49075340.00144,-8360208.54730,-10080658.35007,  -0.00021,   0.00006,  -0.00013,48712021.35594,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-425928114.47058,   0.00000
-51832638.82983,-9037267.69021,-10597447.45432,  -0.00022,   0.00006,  -0.00014,51349653.36606,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-423290482.46047,   0.00000
-54567041.93842,-9704514.38178,-11114236.55858,  -0.00023,   0.00006,  -0.00014,53970100.84179,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-420670034.98474,   0.00000
-57321069.94969,-10417552.51297,-11624484.02860,  -0.00024,   0.00006,  -0.00015,56590379.84526,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-418049755.98127,   0.00000
