# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
1007095.06730,3230408.76778,484286.15258,  -0.00000,   0.00001,   0.00001,2983295.45618,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-471656840.37035,   0.00000
1994928.75353,6452562.65796,979578.80863,  -0.00000,   0.00003,   0.00001,5968385.60527,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-468671750.22126,   0.00000
2974507.56216,9655455.16707,1469368.21294,  -0.00001,   0.00004,   0.00002,8934898.66455,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-465705237.16198,   0.00000
3954086.37078,12858347.67618,1970164.12072,  -0.00001,   0.00005,   0.00003,11906868.88648,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-462733266.94005,   0.00000
4925410.30181,16041978.80423,2470960.02851,  -0.00001,   0.00006,   0.00003,14862986.01628,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-459777149.81025,   0.00000
5869217.97417,19198093.67360,2977259.18802,  -0.00001,   0.00008,   0.00004,17802498.15862,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-456837637.66791,   0.00000
6821280.52413,22373469.92404,3489061.59927,  -0.00001,   0.00009,   0.00005,20760707.17272,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-453879428.65381,   0.00000
7745826.81542,25521329.91581,4000864.01052,  -0.00001,   0.00010,   0.00005,23699642.41484,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-450940493.41169,   0.00000
8662118.22911,28649928.52652,4518169.67351,  -0.00002,   0.00011,   0.00006,26625611.73444,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-448014524.09209,   0.00000
9578409.64280,31778527.13722,5040978.58822,  -0.00002,   0.00013,   0.00007,29554481.26617,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-445085654.56036,   0.00000
10486446.17889,34887864.36686,5563787.50294,  -0.00002,   0.00014,   0.00007,32467616.41540,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-442172519.41113,   0.00000
11375221.33391,37988946.71889,6092099.66939,  -0.00002,   0.00015,   0.00008,35380278.28017,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-439259857.54636,   0.00000
12255741.61132,41070767.68986,6625915.08758,  -0.00002,   0.00016,   0.00009,38280108.36891,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-436360027.45762,   0.00000
13136261.88874,44152588.66082,7159730.50576,  -0.00003,   0.00018,   0.00009,41180064.55668,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-433460071.26985,   0.00000
13997520.78509,47226154.75419,7699049.17568,  -0.00003,   0.00019,   0.00010,44079669.60916,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-430560466.21737,   0.00000
14850524.80384,50280459.46649,8243871.09733,  -0.00003,   0.00020,   0.00011,46966538.22312,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-427673597.60341,   0.00000
15695273.94499,53315502.79772,8788693.01899,  -0.00003,   0.00021,   0.00011,49837801.07311,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-424802334.75342,   0.00000
16520761.70507,56342291.25134,9339018.19237,  -0.00003,   0.00022,   0.00012,52708856.61327,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-421931279.21326,   0.00000
17337994.58755,59349818.32390,9894846.61750,  -0.00004,   0.00024,   0.00013,55567293.71921,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-419072842.10732,   0.00000
18155227.47003,62357345.39646,10450675.04262,  -0.00004,   0.00025,   0.00014,58425926.14432,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-416214209.68221,   0.00000
18953198.97144,65356617.59142,11012006.71947,  -0.00004,   0.00026,   0.00014,61284476.93258,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-413355658.89395,   0.00000
19734660.71765,68317367.02424,11573338.39632,  -0.00004,   0.00027,   0.00015,64111823.37390,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-410528312.45263,   0.00000
