# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
-22152.60561,-4777578.60944,221526.05608,   0.00001,  -0.00002,   0.00000,4781959.18774,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-469858176.63879,   0.00000
-81226.22056,-9592078.22823,450436.31403,   0.00002,  -0.00004,   0.00001,9583533.41898,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-465056602.40755,   0.00000
-118147.22991,-14354888.43394,686730.77385,   0.00003,  -0.00007,   0.00001,14345577.29344,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-460294558.53309,   0.00000
-206757.65234,-19139851.24525,915641.03179,   0.00004,  -0.00009,   0.00001,19103259.91042,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-455536875.91611,   0.00000
-295368.07477,-23924814.05657,1159319.69348,   0.00005,  -0.00011,   0.00002,23863139.15077,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-450776996.67576,   0.00000
-435667.91029,-28731929.47349,1395614.15330,   0.00005,  -0.00013,   0.00002,28618861.17091,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-446021274.65562,   0.00000
-564891.44300,-33513200.18387,1639292.81499,   0.00006,  -0.00015,   0.00002,33355422.52310,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-441284713.30343,   0.00000
-719959.68226,-38305547.19705,1882971.47667,   0.00007,  -0.00017,   0.00002,38090570.79077,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-436549565.03576,   0.00000
-889796.32525,-43083125.80649,2134034.34023,   0.00008,  -0.00019,   0.00003,42805076.42128,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-431835059.40525,   0.00000
-1085477.67479,-47871780.71874,2385097.20379,   0.00009,  -0.00022,   0.00003,47518290.87581,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-427121844.95072,   0.00000
-1295927.42806,-52645667.22725,2636160.06734,   0.00010,  -0.00024,   0.00003,52209853.10528,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-422430282.72125,   0.00000
-1532221.88788,-57430630.03856,2894607.13277,   0.00011,  -0.00026,   0.00004,56901359.85650,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-417738775.97002,   0.00000
-1794361.05424,-62226669.15268,3153054.19820,   0.00011,  -0.00028,   0.00004,61591770.76605,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-413048365.06048,   0.00000
-2045423.91780,-66996863.56026,3411501.26362,   0.00012,  -0.00030,   0.00004,66261916.07090,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-408378219.75563,   0.00000
-2348176.19444,-71789210.57344,3677332.53092,   0.00013,  -0.00032,   0.00005,70930947.36813,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-403709188.45840,   0.00000
-2639852.16828,-76555712.88008,3943163.79821,   0.00014,  -0.00034,   0.00005,75579731.75148,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-399060404.07505,   0.00000
-2957372.84866,-81333291.48952,4208995.06551,   0.00015,  -0.00036,   0.00005,80227578.85619,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-394412556.97034,   0.00000
-3289661.93278,-86096101.69523,4482210.53467,   0.00015,  -0.00039,   0.00006,84855195.29334,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-389784940.53319,   0.00000
-3647795.72344,-90869988.20374,4755426.00384,   0.00016,  -0.00041,   0.00006,89481999.55780,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-385158136.26873,   0.00000
-4031774.22064,-95654951.01505,5028641.47300,   0.00017,  -0.00043,   0.00007,94108062.33618,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-380532073.49035,   0.00000
-4430521.12159,-100425145.42263,5309241.14403,   0.00018,  -0.00045,   0.00007,98714070.66476,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-375926065.16177,   0.00000
